subject,label,raw_label,action_name_zh,global_window_index,order_within_action,repetition,source_start_sample,channel,spike_index,spike_time_seconds
1,5,6,无名指伸展,11,2,6,63927,4,8,0.169911777
1,5,6,无名指伸展,11,2,6,63927,4,9,0.181344236
1,5,6,无名指伸展,11,2,6,63927,4,10,0.191637308
1,5,6,无名指伸展,11,2,6,63927,5,1,0.054801372
1,5,6,无名指伸展,11,2,6,63927,5,2,0.082738251
1,5,6,无名指伸展,11,2,6,63927,5,3,0.108298431
1,5,6,无名指伸展,11,2,6,63927,5,4,0.123969063
1,5,6,无名指伸展,11,2,6,63927,5,5,0.142825761
1,5,6,无名指伸展,11,2,6,63927,5,6,0.162921203
1,5,6,无名指伸展,11,2,6,63927,5,7,0.184975989
1,5,6,无名指伸展,11,2,6,63927,6,1,0.057011369
1,5,6,无名指伸展,11,2,6,63927,6,2,0.113011032
1,5,6,无名指伸展,11,2,6,63927,6,3,0.144339798
1,5,6,无名指伸展,11,2,6,63927,6,4,0.162792229
1,5,6,无名指伸展,11,2,6,63927,6,5,0.181171080
1,5,6,无名指伸展,11,2,6,63927,6,6,0.195867156
1,5,6,无名指伸展,11,2,6,63927,7,1,0.051809690
1,5,6,无名指伸展,11,2,6,63927,7,2,0.070226547
1,5,6,无名指伸展,11,2,6,63927,7,3,0.081086565
1,5,6,无名指伸展,11,2,6,63927,7,4,0.090943422
1,5,6,无名指伸展,11,2,6,63927,7,5,0.100209997
1,5,6,无名指伸展,11,2,6,63927,7,6,0.111437902
1,5,6,无名指伸展,11,2,6,63927,7,7,0.122124208
1,5,6,无名指伸展,11,2,6,63927,7,8,0.133036013
1,5,6,无名指伸展,11,2,6,63927,7,9,0.142020605
1,5,6,无名指伸展,11,2,6,63927,7,10,0.150188375
1,5,6,无名指伸展,11,2,6,63927,7,11,0.157919299
1,5,6,无名指伸展,11,2,6,63927,7,12,0.165139546
1,5,6,无名指伸展,11,2,6,63927,7,13,0.172166671
1,5,6,无名指伸展,11,2,6,63927,7,14,0.179893898
1,5,6,无名指伸展,11,2,6,63927,7,15,0.189252172
1,5,6,无名指伸展,11,2,6,63927,7,16,0.197291974
1,5,6,无名指伸展,11,2,6,63927,8,1,0.056981887
1,5,6,无名指伸展,11,2,6,63927,8,2,0.086360517
1,5,6,无名指伸展,11,2,6,63927,8,3,0.102700694
1,5,6,无名指伸展,11,2,6,63927,8,4,0.112670627
1,5,6,无名指伸展,11,2,6,63927,8,5,0.122009613
1,5,6,无名指伸展,11,2,6,63927,8,6,0.133532088
1,5,6,无名指伸展,11,2,6,63927,8,7,0.143388797
1,5,6,无名指伸展,11,2,6,63927,8,8,0.151856905
1,5,6,无名指伸展,11,2,6,63927,8,9,0.159391700
1,5,6,无名指伸展,11,2,6,63927,8,10,0.166675279
1,5,6,无名指伸展,11,2,6,63927,8,11,0.173870116
1,5,6,无名指伸展,11,2,6,63927,8,12,0.181768314
1,5,6,无名指伸展,11,2,6,63927,8,13,0.189657780
1,5,6,无名指伸展,11,2,6,63927,8,14,0.196569665
1,5,6,无名指伸展,11,2,6,63927,9,1,0.054497839
1,5,6,无名指伸展,11,2,6,63927,9,2,0.077462164
1,5,6,无名指伸展,11,2,6,63927,9,3,0.099438221
1,5,6,无名指伸展,11,2,6,63927,9,4,0.112887645
1,5,6,无名指伸展,11,2,6,63927,9,5,0.126499281
1,5,6,无名指伸展,11,2,6,63927,9,6,0.137152125
1,5,6,无名指伸展,11,2,6,63927,9,7,0.147067883
1,5,6,无名指伸展,11,2,6,63927,9,8,0.156472821
1,5,6,无名指伸展,11,2,6,63927,9,9,0.167335963
1,5,6,无名指伸展,11,2,6,63927,9,10,0.177123724
1,5,6,无名指伸展,11,2,6,63927,9,11,0.188158049
1,5,6,无名指伸展,11,2,6,63927,9,12,0.199749179
1,5,6,无名指伸展,11,2,6,63927,10,1,0.118524539
1,5,6,无名指伸展,11,2,6,63927,10,2,0.143710469
1,5,6,无名指伸展,11,2,6,63927,10,3,0.178506516
1,5,6,无名指伸展,11,2,6,63927,11,1,0.055766283
1,5,6,无名指伸展,11,2,6,63927,11,2,0.100794561
1,5,6,无名指伸展,11,2,6,63927,11,3,0.124982482
1,5,6,无名指伸展,11,2,6,63927,11,4,0.142943979
1,5,6,无名指伸展,11,2,6,63927,11,5,0.159354688
1,5,6,无名指伸展,11,2,6,63927,11,6,0.172154829
1,5,6,无名指伸展,11,2,6,63927,12,1,0.060848062
1,5,6,无名指伸展,11,2,6,63927,12,2,0.099829913
1,5,6,无名指伸展,11,2,6,63927,12,3,0.125764395
1,5,6,无名指伸展,11,2,6,63927,12,4,0.146133906
1,5,6,无名指伸展,11,2,6,63927,12,5,0.159567686
1,5,6,无名指伸展,11,2,6,63927,12,6,0.170087794
1,5,6,无名指伸展,11,2,6,63927,12,7,0.186306339
1,5,6,无名指伸展,11,2,6,63927,13,1,0.073054144
1,5,6,无名指伸展,11,2,6,63927,13,2,0.099073639
1,5,6,无名指伸展,11,2,6,63927,13,3,0.129319053
1,5,6,无名指伸展,11,2,6,63927,13,4,0.147575386
1,5,6,无名指伸展,11,2,6,63927,13,5,0.166350625
1,5,6,无名指伸展,11,2,6,63927,13,6,0.180269593
1,5,6,无名指伸展,11,2,6,63927,13,7,0.193476339
1,5,6,无名指伸展,11,2,6,63927,14,1,0.054094730
1,5,6,无名指伸展,11,2,6,63927,14,2,0.093625825
1,5,6,无名指伸展,11,2,6,63927,14,3,0.107490400
1,5,6,无名指伸展,11,2,6,63927,14,4,0.117860154
1,5,6,无名指伸展,11,2,6,63927,14,5,0.130734452
1,5,6,无名指伸展,11,2,6,63927,14,6,0.140838473
1,5,6,无名指伸展,11,2,6,63927,14,7,0.151148801
1,5,6,无名指伸展,11,2,6,63927,14,8,0.162359905
1,5,6,无名指伸展,11,2,6,63927,14,9,0.172628594
1,5,6,无名指伸展,11,2,6,63927,14,10,0.182151175
1,5,6,无名指伸展,11,2,6,63927,14,11,0.190364148
1,5,6,无名指伸展,11,2,6,63927,14,12,0.197688164
1,5,6,无名指伸展,11,2,6,63927,15,1,0.048050914
1,5,6,无名指伸展,11,2,6,63927,15,2,0.065568046
1,5,6,无名指伸展,11,2,6,63927,15,3,0.079158247
1,5,6,无名指伸展,11,2,6,63927,15,4,0.094049039
1,5,6,无名指伸展,11,2,6,63927,15,5,0.106430529
1,5,6,无名指伸展,11,2,6,63927,15,6,0.118511616
1,5,6,无名指伸展,11,2,6,63927,15,7,0.127919880
1,5,6,无名指伸展,11,2,6,63927,15,8,0.136093627
1,5,6,无名指伸展,11,2,6,63927,15,9,0.143803067
1,5,6,无名指伸展,11,2,6,63927,15,10,0.153152678
1,5,6,无名指伸展,11,2,6,63927,15,11,0.164673314
1,5,6,无名指伸展,11,2,6,63927,15,12,0.172818382
1,5,6,无名指伸展,11,2,6,63927,15,13,0.179607602
1,5,6,无名指伸展,11,2,6,63927,15,14,0.186155552
1,5,6,无名指伸展,11,2,6,63927,15,15,0.192736372
1,5,6,无名指伸展,11,2,6,63927,15,16,0.199176094
1,5,6,无名指伸展,11,2,6,63927,16,1,0.048515222
1,5,6,无名指伸展,11,2,6,63927,16,2,0.066308735
1,5,6,无名指伸展,11,2,6,63927,16,3,0.078807408
1,5,6,无名指伸展,11,2,6,63927,16,4,0.093429279
1,5,6,无名指伸展,11,2,6,63927,16,5,0.105535930
1,5,6,无名指伸展,11,2,6,63927,16,6,0.116874684
1,5,6,无名指伸展,11,2,6,63927,16,7,0.126621709
1,5,6,无名指伸展,11,2,6,63927,16,8,0.135038688
1,5,6,无名指伸展,11,2,6,63927,16,9,0.142577613
1,5,6,无名指伸展,11,2,6,63927,16,10,0.149428846
1,5,6,无名指伸展,11,2,6,63927,16,11,0.156264123
1,5,6,无名指伸展,11,2,6,63927,16,12,0.163224396
1,5,6,无名指伸展,11,2,6,63927,16,13,0.170568122
1,5,6,无名指伸展,11,2,6,63927,16,14,0.178977229
1,5,6,无名指伸展,11,2,6,63927,16,15,0.186728025
1,5,6,无名指伸展,11,2,6,63927,16,16,0.193830704
1,6,7,小指屈曲,12,1,1,65883,1,1,0.049567655
1,6,7,小指屈曲,12,1,1,65883,1,2,0.086259049
1,6,7,小指屈曲,12,1,1,65883,1,3,0.104791449
1,6,7,小指屈曲,12,1,1,65883,1,4,0.121849667
1,6,7,小指屈曲,12,1,1,65883,1,5,0.135519536
1,6,7,小指屈曲,12,1,1,65883,1,6,0.144755574
1,6,7,小指屈曲,12,1,1,65883,1,7,0.156870211
1,6,7,小指屈曲,12,1,1,65883,1,8,0.167521422
1,6,7,小指屈曲,12,1,1,65883,1,9,0.178199589
1,6,7,小指屈曲,12,1,1,65883,1,10,0.188265162
1,6,7,小指屈曲,12,1,1,65883,1,11,0.196037144
1,6,7,小指屈曲,12,1,1,65883,2,1,0.062948544
1,6,7,小指屈曲,12,1,1,65883,2,2,0.086905682
1,6,7,小指屈曲,12,1,1,65883,2,3,0.110445535
1,6,7,小指屈曲,12,1,1,65883,2,4,0.125971125
1,6,7,小指屈曲,12,1,1,65883,2,5,0.139010173
1,6,7,小指屈曲,12,1,1,65883,2,6,0.151530843
1,6,7,小指屈曲,12,1,1,65883,2,7,0.161479349
1,6,7,小指屈曲,12,1,1,65883,2,8,0.169938339
1,6,7,小指屈曲,12,1,1,65883,2,9,0.178999908
1,6,7,小指屈曲,12,1,1,65883,2,10,0.187234833
1,6,7,小指屈曲,12,1,1,65883,2,11,0.196345742
1,6,7,小指屈曲,12,1,1,65883,3,1,0.051085760
1,6,7,小指屈曲,12,1,1,65883,3,2,0.074132970
1,6,7,小指屈曲,12,1,1,65883,3,3,0.092715343
1,6,7,小指屈曲,12,1,1,65883,3,4,0.104924798
1,6,7,小指屈曲,12,1,1,65883,3,5,0.114819785
1,6,7,小指屈曲,12,1,1,65883,3,6,0.125091124
1,6,7,小指屈曲,12,1,1,65883,3,7,0.134316040
1,6,7,小指屈曲,12,1,1,65883,3,8,0.142345882
1,6,7,小指屈曲,12,1,1,65883,3,9,0.150478003
1,6,7,小指屈曲,12,1,1,65883,3,10,0.158639607
1,6,7,小指屈曲,12,1,1,65883,3,11,0.168143745
1,6,7,小指屈曲,12,1,1,65883,3,12,0.177562117
1,6,7,小指屈曲,12,1,1,65883,3,13,0.189538436
1,6,7,小指屈曲,12,1,1,65883,4,1,0.055300758
1,6,7,小指屈曲,12,1,1,65883,4,2,0.098142615
1,6,7,小指屈曲,12,1,1,65883,4,3,0.109442611
1,6,7,小指屈曲,12,1,1,65883,4,4,0.119839317
1,6,7,小指屈曲,12,1,1,65883,4,5,0.131779300
1,6,7,小指屈曲,12,1,1,65883,4,6,0.143375106
1,6,7,小指屈曲,12,1,1,65883,4,7,0.152146981
1,6,7,小指屈曲,12,1,1,65883,4,8,0.161149215
1,6,7,小指屈曲,12,1,1,65883,4,9,0.170396113
1,6,7,小指屈曲,12,1,1,65883,4,10,0.178285941
1,6,7,小指屈曲,12,1,1,65883,4,11,0.186289198
1,6,7,小指屈曲,12,1,1,65883,4,12,0.194107672
1,6,7,小指屈曲,12,1,1,65883,5,1,0.075358503
1,6,7,小指屈曲,12,1,1,65883,5,2,0.117411525
1,6,7,小指屈曲,12,1,1,65883,5,3,0.145486203
1,6,7,小指屈曲,12,1,1,65883,5,4,0.161089282
1,6,7,小指屈曲,12,1,1,65883,5,5,0.177649538
1,6,7,小指屈曲,12,1,1,65883,5,6,0.191722299
1,6,7,小指屈曲,12,1,1,65883,6,1,0.066351066
1,6,7,小指屈曲,12,1,1,65883,6,2,0.087714255
1,6,7,小指屈曲,12,1,1,65883,6,3,0.116995628
1,6,7,小指屈曲,12,1,1,65883,6,4,0.144220516
1,6,7,小指屈曲,12,1,1,65883,6,5,0.158845100
1,6,7,小指屈曲,12,1,1,65883,6,6,0.169230002
1,6,7,小指屈曲,12,1,1,65883,6,7,0.178929326
1,6,7,小指屈曲,12,1,1,65883,6,8,0.187017925
1,6,7,小指屈曲,12,1,1,65883,6,9,0.195100369
1,6,7,小指屈曲,12,1,1,65883,7,1,0.046938113
1,6,7,小指屈曲,12,1,1,65883,7,2,0.064770691
1,6,7,小指屈曲,12,1,1,65883,7,3,0.075964016
1,6,7,小指屈曲,12,1,1,65883,7,4,0.085966819
1,6,7,小指屈曲,12,1,1,65883,7,5,0.098711833
1,6,7,小指屈曲,12,1,1,65883,7,6,0.109316945
1,6,7,小指屈曲,12,1,1,65883,7,7,0.118114342
1,6,7,小指屈曲,12,1,1,65883,7,8,0.126097785
1,6,7,小指屈曲,12,1,1,65883,7,9,0.133793640
1,6,7,小指屈曲,12,1,1,65883,7,10,0.141020628
1,6,7,小指屈曲,12,1,1,65883,7,11,0.150063683
1,6,7,小指屈曲,12,1,1,65883,7,12,0.158830610
1,6,7,小指屈曲,12,1,1,65883,7,13,0.166085786
1,6,7,小指屈曲,12,1,1,65883,7,14,0.172628814
1,6,7,小指屈曲,12,1,1,65883,7,15,0.178999324
1,6,7,小指屈曲,12,1,1,65883,7,16,0.185123173
1,6,7,小指屈曲,12,1,1,65883,7,17,0.192447636
1,6,7,小指屈曲,12,1,1,65883,8,1,0.046924562
1,6,7,小指屈曲,12,1,1,65883,8,2,0.068400860
1,6,7,小指屈曲,12,1,1,65883,8,3,0.086008805
1,6,7,小指屈曲,12,1,1,65883,8,4,0.098665432
1,6,7,小指屈曲,12,1,1,65883,8,5,0.111857643
1,6,7,小指屈曲,12,1,1,65883,8,6,0.123369276
1,6,7,小指屈曲,12,1,1,65883,8,7,0.135368190
1,6,7,小指屈曲,12,1,1,65883,8,8,0.144525031
1,6,7,小指屈曲,12,1,1,65883,8,9,0.152408329
1,6,7,小指屈曲,12,1,1,65883,8,10,0.159885850
1,6,7,小指屈曲,12,1,1,65883,8,11,0.167170242
1,6,7,小指屈曲,12,1,1,65883,8,12,0.174369386
1,6,7,小指屈曲,12,1,1,65883,8,13,0.181320881
1,6,7,小指屈曲,12,1,1,65883,8,14,0.187880532
1,6,7,小指屈曲,12,1,1,65883,8,15,0.194370669
1,6,7,小指屈曲,12,1,1,65883,9,1,0.057537456
1,6,7,小指屈曲,12,1,1,65883,9,2,0.074470077
1,6,7,小指屈曲,12,1,1,65883,9,3,0.089549378
1,6,7,小指屈曲,12,1,1,65883,9,4,0.103281534
1,6,7,小指屈曲,12,1,1,65883,9,5,0.116751762
1,6,7,小指屈曲,12,1,1,65883,9,6,0.140499898
1,6,7,小指屈曲,12,1,1,65883,9,7,0.153829695
1,6,7,小指屈曲,12,1,1,65883,9,8,0.165886339
1,6,7,小指屈曲,12,1,1,65883,9,9,0.176849178
1,6,7,小指屈曲,12,1,1,65883,9,10,0.185887818
1,6,7,小指屈曲,12,1,1,65883,9,11,0.194633308
1,6,7,小指屈曲,12,1,1,65883,10,1,0.142895688
1,6,7,小指屈曲,12,1,1,65883,10,2,0.165693839
1,6,7,小指屈曲,12,1,1,65883,11,1,0.065084936
1,6,7,小指屈曲,12,1,1,65883,11,2,0.081311757
1,6,7,小指屈曲,12,1,1,65883,11,3,0.093923153
1,6,7,小指屈曲,12,1,1,65883,11,4,0.105912663
1,6,7,小指屈曲,12,1,1,65883,11,5,0.118914119
1,6,7,小指屈曲,12,1,1,65883,11,6,0.132338223
1,6,7,小指屈曲,12,1,1,65883,11,7,0.143363757
1,6,7,小指屈曲,12,1,1,65883,11,8,0.153415346
1,6,7,小指屈曲,12,1,1,65883,11,9,0.165420072
1,6,7,小指屈曲,12,1,1,65883,11,10,0.176402754
1,6,7,小指屈曲,12,1,1,65883,11,11,0.185956973
1,6,7,小指屈曲,12,1,1,65883,11,12,0.198073167
1,6,7,小指屈曲,12,1,1,65883,12,1,0.074406948
1,6,7,小指屈曲,12,1,1,65883,12,2,0.113596577
1,6,7,小指屈曲,12,1,1,65883,12,3,0.142509371
1,6,7,小指屈曲,12,1,1,65883,12,4,0.154154563
1,6,7,小指屈曲,12,1,1,65883,12,5,0.171477123
1,6,7,小指屈曲,12,1,1,65883,12,6,0.181651826
1,6,7,小指屈曲,12,1,1,65883,12,7,0.190588838
1,6,7,小指屈曲,12,1,1,65883,12,8,0.199625026
1,6,7,小指屈曲,12,1,1,65883,13,1,0.111229405
1,6,7,小指屈曲,12,1,1,65883,13,2,0.137591133
1,6,7,小指屈曲,12,1,1,65883,13,3,0.151035921
1,6,7,小指屈曲,12,1,1,65883,13,4,0.164051619
1,6,7,小指屈曲,12,1,1,65883,13,5,0.176702189
1,6,7,小指屈曲,12,1,1,65883,13,6,0.190626693
1,6,7,小指屈曲,12,1,1,65883,14,1,0.064430987
1,6,7,小指屈曲,12,1,1,65883,14,2,0.087932795
1,6,7,小指屈曲,12,1,1,65883,14,3,0.106166235
1,6,7,小指屈曲,12,1,1,65883,14,4,0.121276981
1,6,7,小指屈曲,12,1,1,65883,14,5,0.135759169
1,6,7,小指屈曲,12,1,1,65883,14,6,0.147622972
1,6,7,小指屈曲,12,1,1,65883,14,7,0.164890006
1,6,7,小指屈曲,12,1,1,65883,14,8,0.176873100
1,6,7,小指屈曲,12,1,1,65883,14,9,0.192077807
1,6,7,小指屈曲,12,1,1,65883,15,1,0.045740601
1,6,7,小指屈曲,12,1,1,65883,15,2,0.068228163
1,6,7,小指屈曲,12,1,1,65883,15,3,0.083616113
1,6,7,小指屈曲,12,1,1,65883,15,4,0.095331108
1,6,7,小指屈曲,12,1,1,65883,15,5,0.104878102
1,6,7,小指屈曲,12,1,1,65883,15,6,0.113028813
1,6,7,小指屈曲,12,1,1,65883,15,7,0.122966069
1,6,7,小指屈曲,12,1,1,65883,15,8,0.133455445
1,6,7,小指屈曲,12,1,1,65883,15,9,0.142638331
1,6,7,小指屈曲,12,1,1,65883,15,10,0.150435526
1,6,7,小指屈曲,12,1,1,65883,15,11,0.157843464
1,6,7,小指屈曲,12,1,1,65883,15,12,0.165120707
1,6,7,小指屈曲,12,1,1,65883,15,13,0.172368392
1,6,7,小指屈曲,12,1,1,65883,15,14,0.181795497
1,6,7,小指屈曲,12,1,1,65883,15,15,0.190135918
1,6,7,小指屈曲,12,1,1,65883,15,16,0.198792263
1,6,7,小指屈曲,12,1,1,65883,16,1,0.053911481
1,6,7,小指屈曲,12,1,1,65883,16,2,0.070630216
1,6,7,小指屈曲,12,1,1,65883,16,3,0.081619324
1,6,7,小指屈曲,12,1,1,65883,16,4,0.091126680
1,6,7,小指屈曲,12,1,1,65883,16,5,0.101715968
1,6,7,小指屈曲,12,1,1,65883,16,6,0.111112858
1,6,7,小指屈曲,12,1,1,65883,16,7,0.119555004
1,6,7,小指屈曲,12,1,1,65883,16,8,0.127435057
1,6,7,小指屈曲,12,1,1,65883,16,9,0.135454883
1,6,7,小指屈曲,12,1,1,65883,16,10,0.143856712
1,6,7,小指屈曲,12,1,1,65883,16,11,0.151474145
1,6,7,小指屈曲,12,1,1,65883,16,12,0.158186228
1,6,7,小指屈曲,12,1,1,65883,16,13,0.164688654
1,6,7,小指屈曲,12,1,1,65883,16,14,0.171735583
1,6,7,小指屈曲,12,1,1,65883,16,15,0.179700106
1,6,7,小指屈曲,12,1,1,65883,16,16,0.186846627
1,6,7,小指屈曲,12,1,1,65883,16,17,0.194432572
1,6,7,小指屈曲,13,2,3,69114,1,1,0.044538511
1,6,7,小指屈曲,13,2,3,69114,1,2,0.063703195
1,6,7,小指屈曲,13,2,3,69114,1,3,0.081029864
1,6,7,小指屈曲,13,2,3,69114,1,4,0.097521127
1,6,7,小指屈曲,13,2,3,69114,1,5,0.112811209
1,6,7,小指屈曲,13,2,3,69114,1,6,0.124539390
1,6,7,小指屈曲,13,2,3,69114,1,7,0.136262211
1,6,7,小指屈曲,13,2,3,69114,1,8,0.148789472
1,6,7,小指屈曲,13,2,3,69114,1,9,0.159706958
1,6,7,小指屈曲,13,2,3,69114,1,10,0.170143431
1,6,7,小指屈曲,13,2,3,69114,1,11,0.178065785
1,6,7,小指屈曲,13,2,3,69114,1,12,0.185613568
1,6,7,小指屈曲,13,2,3,69114,1,13,0.193509078
1,6,7,小指屈曲,13,2,3,69114,2,1,0.052813696
1,6,7,小指屈曲,13,2,3,69114,2,2,0.086182102
1,6,7,小指屈曲,13,2,3,69114,2,3,0.100873797
1,6,7,小指屈曲,13,2,3,69114,2,4,0.113333023
1,6,7,小指屈曲,13,2,3,69114,2,5,0.124136663
1,6,7,小指屈曲,13,2,3,69114,2,6,0.134551935
1,6,7,小指屈曲,13,2,3,69114,2,7,0.145917034
1,6,7,小指屈曲,13,2,3,69114,2,8,0.156009807
1,6,7,小指屈曲,13,2,3,69114,2,9,0.167245856
1,6,7,小指屈曲,13,2,3,69114,2,10,0.175984281
1,6,7,小指屈曲,13,2,3,69114,2,11,0.183381864
1,6,7,小指屈曲,13,2,3,69114,2,12,0.190677959
1,6,7,小指屈曲,13,2,3,69114,2,13,0.198427727
1,6,7,小指屈曲,13,2,3,69114,3,1,0.050563515
1,6,7,小指屈曲,13,2,3,69114,3,2,0.079187381
1,6,7,小指屈曲,13,2,3,69114,3,3,0.090409454
1,6,7,小指屈曲,13,2,3,69114,3,4,0.100340479
1,6,7,小指屈曲,13,2,3,69114,3,5,0.112841327
1,6,7,小指屈曲,13,2,3,69114,3,6,0.124176045
1,6,7,小指屈曲,13,2,3,69114,3,7,0.136108608
1,6,7,小指屈曲,13,2,3,69114,3,8,0.147134886
1,6,7,小指屈曲,13,2,3,69114,3,9,0.158020889
1,6,7,小指屈曲,13,2,3,69114,3,10,0.171157917
1,6,7,小指屈曲,13,2,3,69114,3,11,0.179941495
1,6,7,小指屈曲,13,2,3,69114,3,12,0.187974319
1,6,7,小指屈曲,13,2,3,69114,3,13,0.195212098
1,6,7,小指屈曲,13,2,3,69114,4,1,0.045379408
1,6,7,小指屈曲,13,2,3,69114,4,2,0.067909301
1,6,7,小指屈曲,13,2,3,69114,4,3,0.081705108
1,6,7,小指屈曲,13,2,3,69114,4,4,0.092639702
1,6,7,小指屈曲,13,2,3,69114,4,5,0.102660831
1,6,7,小指屈曲,13,2,3,69114,4,6,0.111709235
1,6,7,小指屈曲,13,2,3,69114,4,7,0.120959992
1,6,7,小指屈曲,13,2,3,69114,4,8,0.130270872
1,6,7,小指屈曲,13,2,3,69114,4,9,0.139193524
1,6,7,小指屈曲,13,2,3,69114,4,10,0.147755795
1,6,7,小指屈曲,13,2,3,69114,4,11,0.155741888
1,6,7,小指屈曲,13,2,3,69114,4,12,0.167084605
1,6,7,小指屈曲,13,2,3,69114,4,13,0.178498162
1,6,7,小指屈曲,13,2,3,69114,4,14,0.187268661
1,6,7,小指屈曲,13,2,3,69114,4,15,0.194575907
1,6,7,小指屈曲,13,2,3,69114,5,1,0.044950134
1,6,7,小指屈曲,13,2,3,69114,5,2,0.065533010
1,6,7,小指屈曲,13,2,3,69114,5,3,0.080011426
1,6,7,小指屈曲,13,2,3,69114,5,4,0.090704535
1,6,7,小指屈曲,13,2,3,69114,5,5,0.100543673
1,6,7,小指屈曲,13,2,3,69114,5,6,0.109561462
1,6,7,小指屈曲,13,2,3,69114,5,7,0.117771052
1,6,7,小指屈曲,13,2,3,69114,5,8,0.125282101
1,6,7,小指屈曲,13,2,3,69114,5,9,0.132137982
1,6,7,小指屈曲,13,2,3,69114,5,10,0.138979259
1,6,7,小指屈曲,13,2,3,69114,5,11,0.147805214
1,6,7,小指屈曲,13,2,3,69114,5,12,0.156989637
1,6,7,小指屈曲,13,2,3,69114,5,13,0.164560637
1,6,7,小指屈曲,13,2,3,69114,5,14,0.171511043
1,6,7,小指屈曲,13,2,3,69114,5,15,0.177956741
1,6,7,小指屈曲,13,2,3,69114,5,16,0.185037157
1,6,7,小指屈曲,13,2,3,69114,5,17,0.193556437
1,6,7,小指屈曲,13,2,3,69114,6,1,0.044449131
1,6,7,小指屈曲,13,2,3,69114,6,2,0.061945513
1,6,7,小指屈曲,13,2,3,69114,6,3,0.073759848
1,6,7,小指屈曲,13,2,3,69114,6,4,0.084037511
1,6,7,小指屈曲,13,2,3,69114,6,5,0.093431246
1,6,7,小指屈曲,13,2,3,69114,6,6,0.102226009
1,6,7,小指屈曲,13,2,3,69114,6,7,0.110294805
1,6,7,小指屈曲,13,2,3,69114,6,8,0.117640970
1,6,7,小指屈曲,13,2,3,69114,6,9,0.124560383
1,6,7,小指屈曲,13,2,3,69114,6,10,0.131087203
1,6,7,小指屈曲,13,2,3,69114,6,11,0.137490425
1,6,7,小指屈曲,13,2,3,69114,6,12,0.143816197
1,6,7,小指屈曲,13,2,3,69114,6,13,0.150004806
1,6,7,小指屈曲,13,2,3,69114,6,14,0.156036404
1,6,7,小指屈曲,13,2,3,69114,6,15,0.161828042
1,6,7,小指屈曲,13,2,3,69114,6,16,0.167522596
1,6,7,小指屈曲,13,2,3,69114,6,17,0.173130482
1,6,7,小指屈曲,13,2,3,69114,6,18,0.178648242
1,6,7,小指屈曲,13,2,3,69114,6,19,0.184033353
1,6,7,小指屈曲,13,2,3,69114,6,20,0.189298497
1,6,7,小指屈曲,13,2,3,69114,6,21,0.194507121
1,6,7,小指屈曲,13,2,3,69114,6,22,0.199652951
1,6,7,小指屈曲,13,2,3,69114,7,1,0.045609672
1,6,7,小指屈曲,13,2,3,69114,7,2,0.062132089
1,6,7,小指屈曲,13,2,3,69114,7,3,0.073024190
1,6,7,小指屈曲,13,2,3,69114,7,4,0.082682908
1,6,7,小指屈曲,13,2,3,69114,7,5,0.091198047
1,6,7,小指屈曲,13,2,3,69114,7,6,0.099049671
1,6,7,小指屈曲,13,2,3,69114,7,7,0.106820551
1,6,7,小指屈曲,13,2,3,69114,7,8,0.114270046
1,6,7,小指屈曲,13,2,3,69114,7,9,0.121141700
1,6,7,小指屈曲,13,2,3,69114,7,10,0.128331417
1,6,7,小指屈曲,13,2,3,69114,7,11,0.137390506
1,6,7,小指屈曲,13,2,3,69114,7,12,0.145256042
1,6,7,小指屈曲,13,2,3,69114,7,13,0.152055484
1,6,7,小指屈曲,13,2,3,69114,7,14,0.158418420
1,6,7,小指屈曲,13,2,3,69114,7,15,0.164580219
1,6,7,小指屈曲,13,2,3,69114,7,16,0.170653170
1,6,7,小指屈曲,13,2,3,69114,7,17,0.176659644
1,6,7,小指屈曲,13,2,3,69114,7,18,0.182656048
1,6,7,小指屈曲,13,2,3,69114,7,19,0.188536966
1,6,7,小指屈曲,13,2,3,69114,7,20,0.194206305
1,6,7,小指屈曲,13,2,3,69114,7,21,0.199749257
1,6,7,小指屈曲,13,2,3,69114,8,1,0.047646693
1,6,7,小指屈曲,13,2,3,69114,8,2,0.072918852
1,6,7,小指屈曲,13,2,3,69114,8,3,0.089043604
1,6,7,小指屈曲,13,2,3,69114,8,4,0.101092241
1,6,7,小指屈曲,13,2,3,69114,8,5,0.112276268
1,6,7,小指屈曲,13,2,3,69114,8,6,0.121495657
1,6,7,小指屈曲,13,2,3,69114,8,7,0.131506588
1,6,7,小指屈曲,13,2,3,69114,8,8,0.143033873
1,6,7,小指屈曲,13,2,3,69114,8,9,0.153981062
1,6,7,小指屈曲,13,2,3,69114,8,10,0.164748409
1,6,7,小指屈曲,13,2,3,69114,8,11,0.174583903
1,6,7,小指屈曲,13,2,3,69114,8,12,0.183626402
1,6,7,小指屈曲,13,2,3,69114,8,13,0.191995539
1,6,7,小指屈曲,13,2,3,69114,9,1,0.044219112
1,6,7,小指屈曲,13,2,3,69114,9,2,0.062502665
1,6,7,小指屈曲,13,2,3,69114,9,3,0.083624518
1,6,7,小指屈曲,13,2,3,69114,9,4,0.097949938
1,6,7,小指屈曲,13,2,3,69114,9,5,0.108934492
1,6,7,小指屈曲,13,2,3,69114,9,6,0.120018191
1,6,7,小指屈曲,13,2,3,69114,9,7,0.129373700
1,6,7,小指屈曲,13,2,3,69114,9,8,0.137620851
